id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y,timestep
89,HBEFA3/PC_G_EU4,2987.93,147.84,0.74,1.34,0.07,953.06,0,62.78,!89,DEFAULT_VEHTYPE,0,24926458#9_0,6.53,1.43,311.91,4156.47,2902.06,92
9,HBEFA3/PC_G_EU4,10785.81,163.88,1.01,4.67,0.23,3440.13,0,72.23,!9,DEFAULT_VEHTYPE,0,770028814#0_0,53.53,14.58,13.17,4282.63,2173.23,92
90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!90,DEFAULT_VEHTYPE,0,645419917#3_0,5.1,0,92.83,3944.86,3416.36,92
1,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.47,!1,DEFAULT_VEHTYPE,0,25087607#1_0,95.87,11.83,140.42,2877.87,2471.71,93
12,HBEFA3/PC_G_EU4,16086.96,260.13,1.58,6.94,0.38,5130.92,0,75.97,!12,DEFAULT_VEHTYPE,0,701529973#4_0,3.03,24.66,47.71,2675.19,2651.81,93
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.99,!13,DEFAULT_VEHTYPE,0,28664939#10_0,69.27,14.44,248.57,3580.62,2383.05,93
15,HBEFA3/PC_G_EU4,10425.34,152.17,0.95,4.48,0.22,3325.16,0,71.75,!15,DEFAULT_VEHTYPE,0,:7201339449_0_1,1.06,15.42,227.6,3938,3169.4,93
18,HBEFA3/PC_G_EU4,4594.06,18.88,0.2,1.57,0.07,1465.29,0,70.16,!18,DEFAULT_VEHTYPE,0,4987210#1_0,66.39,22.25,167.23,3816.15,2824.58,93
19,HBEFA3/PC_G_EU4,4635.4,37.85,0.29,1.46,0.09,1478.49,0,72.74,!19,DEFAULT_VEHTYPE,0,4987249#75_0,9.64,27.83,47.49,3975.13,3175.22,93
2,HBEFA3/PC_G_EU4,9898.22,146.05,0.91,3.94,0.23,3157.05,0,74.08,!2,DEFAULT_VEHTYPE,0,4987249#97_0,994.98,27.8,62.39,5278.18,3901.71,93
20,HBEFA3/PC_G_EU4,9155.82,152.1,0.93,3.53,0.22,2920.27,0,74.98,!20,DEFAULT_VEHTYPE,0,890218773#2_1,54.59,30.91,227.61,2711.08,2724.12,93
21,HBEFA3/PC_G_EU4,2572.16,0.97,0.06,0.82,0.02,820.41,0,64.5,!21,DEFAULT_VEHTYPE,0,24926495_0,83.79,13.54,312.66,3897.52,3036.01,93
23,HBEFA3/PC_G_EU4,2836.47,0,0.02,0.68,0.03,904.72,0,71.04,!23,DEFAULT_VEHTYPE,0,4987249#12_1,33.61,24.99,51.98,3089.15,2438.72,93
24,HBEFA3/PC_G_EU4,10340.13,138,0.88,4.35,0.22,3297.98,0,71.9,!24,DEFAULT_VEHTYPE,0,:7872626557_0_0,1.65,19.38,228.76,3905.44,3144.89,93
26,HBEFA3/PC_G_EU4,4080.87,40.9,0.28,1.57,0.06,1301.61,0,65.08,!26,DEFAULT_VEHTYPE,0,-704539034_0,45.26,12.25,117.41,2710.44,2616.56,93
28,HBEFA3/PC_G_EU4,5596.38,68.24,0.44,2.27,0.1,1784.98,0,66.78,!28,DEFAULT_VEHTYPE,0,645363763#0_0,35.79,12.79,316.56,3674.81,2959.48,93
29,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.16,!29,DEFAULT_VEHTYPE,0,890218773#6_1,5.68,28.04,227.83,2589.75,2614.11,93
3,HBEFA3/PC_G_EU4,12357.53,208.36,1.26,5.07,0.3,3941.44,0,75.46,!3,DEFAULT_VEHTYPE,0,:7203492157_1_0,3.92,29.65,46.42,3866.2,3075.47,93
30,HBEFA3/PC_G_EU4,6175.92,68.08,0.47,2.19,0.13,1969.83,0,72.96,!30,DEFAULT_VEHTYPE,0,4987249#27_1,8.64,27.55,53.39,3329.2,2621.69,93
32,HBEFA3/PC_G_EU4,3556.01,19.19,0.17,1.28,0.04,1134.21,0,65.4,!32,DEFAULT_VEHTYPE,0,25087607#1_0,182.89,13.87,140.42,2933.32,2404.65,93
34,HBEFA3/PC_G_EU4,3855.46,41.2,0.28,1.48,0.05,1229.72,0,64.57,!34,DEFAULT_VEHTYPE,0,-24926497_0,77.36,11.61,133.04,3975.4,3047.63,93
35,HBEFA3/PC_G_EU4,2545.7,22.59,0.16,0.88,0.02,811.98,0,62.66,!35,DEFAULT_VEHTYPE,0,47378150#4_0,59.66,10.62,300.13,2441.13,3222.8,93
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,60.88,!36,DEFAULT_VEHTYPE,0,152470846_0,67.79,12.62,356.7,2952.91,2283.99,93
37,HBEFA3/PC_G_EU4,3260.39,64.76,0.37,1.29,0.05,1039.93,0,62.29,!37,DEFAULT_VEHTYPE,0,645419905#1_0,4.66,7.86,43.29,3994.12,2402.71,93
38,HBEFA3/PC_G_EU4,7727.51,93.25,0.62,2.96,0.16,2464.7,0,72.8,!38,DEFAULT_VEHTYPE,0,:6066661960_1_0,9.77,26.13,228.04,3063.41,3046.48,93
42,HBEFA3/PC_G_EU4,1766.02,44.45,0.24,0.61,0.01,563.31,0,58.95,!42,DEFAULT_VEHTYPE,0,4987210#4_0,3.26,6.95,164.26,3871.16,2582.87,93
43,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,60.6,!43,DEFAULT_VEHTYPE,0,645419926#8_0,69.6,13.1,353.86,3786.17,2974.68,93
44,HBEFA3/PC_G_EU4,2861.53,6.16,0.09,0.96,0.03,912.7,0,64.78,!44,DEFAULT_VEHTYPE,0,24926513#9_0,25.89,13.66,221.86,4130.75,2989.49,93
45,HBEFA3/PC_G_EU4,7683.65,97.5,0.63,3.2,0.15,2450.71,0,69.2,!45,DEFAULT_VEHTYPE,0,:7201339467_0_0,1.93,15.06,219.76,3749.76,2985.51,93
46,HBEFA3/PC_G_EU4,3994.89,30.43,0.23,1.49,0.06,1274.19,0,65.56,!46,DEFAULT_VEHTYPE,0,24784499#3_0,17.05,13.51,148.1,3658.12,2952.86,93
47,HBEFA3/PC_G_EU4,6691.2,104.02,0.63,2.83,0.13,2134.17,0,67.93,!47,DEFAULT_VEHTYPE,0,700840146#0_0,11.53,11.07,225.33,3891.57,2733.23,93
49,HBEFA3/PC_G_EU4,13555.85,217.2,1.33,5.69,0.32,4323.64,0,75.17,!49,DEFAULT_VEHTYPE,0,646445946#1_0,51.11,27,91.03,3011.06,2195.41,93
5,HBEFA3/PC_G_EU4,7086.51,109.32,0.67,3.01,0.14,2260.25,0,68.43,!5,DEFAULT_VEHTYPE,0,694204809#3_0,32.09,11.41,47.7,3417.31,3074.95,93
50,HBEFA3/PC_G_EU4,10663.61,164.74,1.01,4.63,0.23,3401.16,0,72.23,!50,DEFAULT_VEHTYPE,0,24801830#1_0,37.65,14,37.98,3303.91,2410.9,93
51,HBEFA3/PC_G_EU4,18181.76,298.92,1.81,7.97,0.43,5799.05,0,77.2,!51,DEFAULT_VEHTYPE,0,24667122#91_1,9.31,22.53,207.14,2935.06,2312.05,93
52,HBEFA3/PC_G_EU4,2624.9,0,0,0.6,0.02,837.24,0,70.56,!52,DEFAULT_VEHTYPE,0,:6076965577_1_1,13.56,24.11,227.87,2619.19,2640.78,93
53,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,68.6,!53,DEFAULT_VEHTYPE,0,828126964#14_1,24.9,23.48,227.66,2914.03,2903.98,93
54,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,67.73,!54,DEFAULT_VEHTYPE,0,:7201339134_0_0,6.78,20.33,221.81,4208.04,2641.69,93
56,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.7,!56,DEFAULT_VEHTYPE,0,28309695#22_0,250.48,7.08,273.48,3141.92,1829.48,93
58,HBEFA3/PC_G_EU4,11979.96,190.3,1.16,5.24,0.26,3821,0,73.61,!58,DEFAULT_VEHTYPE,0,24667122#51_1,7.73,14.26,233.53,3515.33,2782.64,93
59,HBEFA3/PC_G_EU4,6206.08,104.14,0.62,2.63,0.12,1979.45,0,67.37,!59,DEFAULT_VEHTYPE,0,:6064964056_5_0,5.96,9.94,300.22,2646.38,3434.15,93
60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.43,!60,DEFAULT_VEHTYPE,0,24667244#4_0,73.64,14.03,142.89,2923.2,2566.24,93
61,HBEFA3/PC_G_EU4,12224.93,186.45,1.15,5.32,0.27,3899.13,0,73.38,!61,DEFAULT_VEHTYPE,0,701376130#16_0,19.83,16.03,136.88,2903.67,2959.74,93
62,HBEFA3/PC_G_EU4,7057.79,111.59,0.68,3,0.14,2251.09,0,68.44,!62,DEFAULT_VEHTYPE,0,:7201339060_4_0,9.55,11.07,312.02,3956.96,2796.66,93
64,HBEFA3/PC_G_EU4,14361.03,221.61,1.36,6.26,0.32,4580.43,0,74.8,!64,DEFAULT_VEHTYPE,0,828126964#15_1,0.06,18.89,229.09,2865.7,2860.44,93
65,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.95,!65,DEFAULT_VEHTYPE,0,771970759_0,28.48,6.85,59.72,3562.34,2801.56,93
67,HBEFA3/PC_G_EU4,7727.41,102.83,0.65,3.24,0.15,2464.66,0,69.14,!67,DEFAULT_VEHTYPE,0,:7201338972_1_0,8.44,14.24,222.02,4459.84,2921.46,93
68,HBEFA3/PC_G_EU4,5296.74,55,0.38,2.1,0.09,1689.41,0,66.81,!68,DEFAULT_VEHTYPE,0,24933876#1_0,7.26,13.87,250.06,3950.21,2665.68,93
69,HBEFA3/PC_G_EU4,4255.83,88.04,0.5,1.77,0.08,1357.43,0,64.18,!69,DEFAULT_VEHTYPE,0,:32537778_4_0,11.59,7.61,65.72,3709.64,2159.11,93
70,HBEFA3/PC_G_EU4,5090.89,93.67,0.55,2.14,0.09,1623.76,0,65.69,!70,DEFAULT_VEHTYPE,0,:7198313428_1_0,15.55,8.67,201.7,4400.96,2272.37,93
71,HBEFA3/PC_G_EU4,3272.09,14.55,0.14,1.15,0.04,1043.65,0,65.08,!71,DEFAULT_VEHTYPE,0,-645095538#0_0,87.52,13.67,136.68,3152.37,3176.8,93
72,HBEFA3/PC_G_EU4,5697.26,72.9,0.47,2.33,0.1,1817.15,0,66.81,!72,DEFAULT_VEHTYPE,0,24926510_0,37.82,12.43,312.08,4074.31,2991.57,93
73,HBEFA3/PC_G_EU4,7356.4,117.92,0.71,3.14,0.15,2346.33,0,68.85,!73,DEFAULT_VEHTYPE,0,24852990#6_0,23.19,11.05,118.01,2783.84,2328.87,93
74,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.51,!74,DEFAULT_VEHTYPE,0,:6603274311_6_0,14.07,13.74,128.33,2881.89,3162.87,93
75,HBEFA3/PC_G_EU4,10202.36,143.36,0.9,4.35,0.22,3254.04,0,71.51,!75,DEFAULT_VEHTYPE,0,701529973#2_0,6.3,16.38,48.79,2604.12,2587.81,93
76,HBEFA3/PC_G_EU4,3441.73,33.24,0.23,1.28,0.04,1097.76,0,64.11,!76,DEFAULT_VEHTYPE,0,-24926503#0_0,45.77,11.54,132.83,4200.78,3197.72,93
77,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.3,!77,DEFAULT_VEHTYPE,0,33262190#3_0,55.86,9.05,273.66,3606.18,2453.04,93
79,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.24,!79,DEFAULT_VEHTYPE,0,-700840147#4_0,51.76,8.02,126.08,4325.9,3221.96,93
80,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.42,!80,DEFAULT_VEHTYPE,0,-24933937#0_0,16.19,13.27,48.04,3649.21,3394.61,93
82,HBEFA3/PC_G_EU4,3570.42,96.48,0.52,1.49,0.06,1138.82,0,62.66,!82,DEFAULT_VEHTYPE,0,28518554#0_0,4,5.75,221.18,4270.42,3250.35,93
83,HBEFA3/PC_G_EU4,4724.57,132.72,0.72,2.06,0.1,1506.94,0,66.81,!83,DEFAULT_VEHTYPE,0,702215010#0_0,5.14,4.81,121.77,2350.57,3069.44,93
84,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,49.79,!84,DEFAULT_VEHTYPE,0,:7203492125_2_0,3.84,5.55,105.77,4144.95,3399.14,93
86,HBEFA3/PC_G_EU4,7782.47,138.9,0.82,3.38,0.16,2482.23,0,69.99,!86,DEFAULT_VEHTYPE,0,24933995_0,31.68,9.69,177.88,3702.18,3374.81,93
88,HBEFA3/PC_G_EU4,5399.11,140.11,0.77,2.37,0.11,1722.08,0,68.42,!88,DEFAULT_VEHTYPE,0,-30037829#1_0,14.64,5.29,163.63,2734.37,2273.31,93
89,HBEFA3/PC_G_EU4,3312.54,132.89,0.68,1.45,0.07,1056.59,0,63.02,!89,DEFAULT_VEHTYPE,0,24926458#9_0,9.32,2.79,311.91,4154.39,2903.93,93
9,HBEFA3/PC_G_EU4,9454.18,128.65,0.81,4,0.2,3015.41,0,70.86,!9,DEFAULT_VEHTYPE,0,770028814#0_0,69.74,16.21,13.17,4286.33,2189.01,93
90,HBEFA3/PC_G_EU4,3057.1,147.56,0.74,1.37,0.07,975.12,0,63.27,!90,DEFAULT_VEHTYPE,0,645419917#3_0,6.63,1.53,92.83,3946.39,3416.28,93
1,HBEFA3/PC_G_EU4,1904.69,0.06,0.04,0.55,0,607.53,0,62.8,!1,DEFAULT_VEHTYPE,0,25087607#1_0,107.61,11.74,140.42,2885.35,2462.67,94
12,HBEFA3/PC_G_EU4,9091.16,118.39,0.77,3.62,0.2,2899.63,0,72.97,!12,DEFAULT_VEHTYPE,0,701529973#4_0,28.39,25.37,47.75,2693.97,2668.86,94
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.97,!13,DEFAULT_VEHTYPE,0,28664939#10_0,79.21,9.94,248.57,3571.36,2379.41,94
15,HBEFA3/PC_G_EU4,14617.62,229.06,1.4,6.4,0.33,4662.27,0,75.16,!15,DEFAULT_VEHTYPE,0,24667122#20_1,13.99,17.94,228.76,3924.6,3157.42,94
18,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,68.81,!18,DEFAULT_VEHTYPE,0,4987210#1_0,88.11,21.72,167.23,3820.95,2803.4,94
19,HBEFA3/PC_G_EU4,13405.49,224.79,1.36,5.58,0.32,4275.69,0,75.6,!19,DEFAULT_VEHTYPE,0,:7201339443_0_0,2.82,28.89,47.75,3996.45,3194.71,94
2,HBEFA3/PC_G_EU4,5259.35,50.68,0.36,1.76,0.1,1677.5,0,72.87,!2,DEFAULT_VEHTYPE,0,4987249#97_0,1022.8,27.82,62.43,5302.83,3914.6,94
20,HBEFA3/PC_G_EU4,6458.6,96.9,0.61,2.25,0.15,2060,0,74.4,!20,DEFAULT_VEHTYPE,0,890218773#3_1,1.51,30.95,227.78,2688.2,2703.28,94
21,HBEFA3/PC_G_EU4,3023.68,9.04,0.11,1.03,0.03,964.42,0,64.94,!21,DEFAULT_VEHTYPE,0,24926495_0,97.53,13.73,312.66,3887.42,3045.32,94
23,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,70.54,!23,DEFAULT_VEHTYPE,0,4987249#13_1,9.72,24.56,52,3108.5,2453.84,94
24,HBEFA3/PC_G_EU4,14500.78,222.36,1.37,6.26,0.33,4625.01,0,74.81,!24,DEFAULT_VEHTYPE,0,:7872626555_0_0,1.81,21.36,228.79,3889.36,3130.82,94
26,HBEFA3/PC_G_EU4,3574.92,27.54,0.21,1.32,0.05,1140.24,0,64.79,!26,DEFAULT_VEHTYPE,0,-704539034_0,57.92,12.66,115.35,2721.83,2611.03,94
28,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.48,!28,DEFAULT_VEHTYPE,0,645363763#0_0,48.14,12.35,316.56,3666.32,2968.45,94
29,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,69.4,!29,DEFAULT_VEHTYPE,0,:6517438059_1_1,3.85,24.78,228.59,2571.33,2597.52,94
3,HBEFA3/PC_G_EU4,2092.45,0,0.03,0.23,0.03,667.43,0,72.9,!3,DEFAULT_VEHTYPE,0,4987249#69_0,10.9,29.19,48.27,3887.64,3095.2,94
30,HBEFA3/PC_G_EU4,4501.06,33.23,0.27,1.41,0.08,1435.64,0,72.56,!30,DEFAULT_VEHTYPE,0,:7872494995_0_1,1.82,27.49,53.38,3351.27,2638.09,94
32,HBEFA3/PC_G_EU4,1978.8,0,0,0.54,0,631.16,0,64.26,!32,DEFAULT_VEHTYPE,0,25087607#1_0,196.66,13.77,140.42,2942.09,2394.04,94
34,HBEFA3/PC_G_EU4,1523.74,0,0.01,0.38,0,486.02,0,62.23,!34,DEFAULT_VEHTYPE,0,-24926497_0,88.76,11.4,133.04,3983.73,3039.85,94
35,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,50.93,!35,DEFAULT_VEHTYPE,0,47378150#4_0,65.77,6.12,300.13,2435.84,3225.87,94
36,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.93,!36,DEFAULT_VEHTYPE,0,152470846_0,76.23,8.44,4.85,2953.37,2292.41,94
37,HBEFA3/PC_G_EU4,7431.04,129.53,0.77,3.21,0.15,2370.14,0,69.31,!37,DEFAULT_VEHTYPE,0,645419905#1_0,14.57,9.92,42.69,4000.84,2410,94
38,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,70.97,!38,DEFAULT_VEHTYPE,0,828126964#12_0,20.96,25.59,228.06,3044.38,3029.37,94
42,HBEFA3/PC_G_EU4,5870.59,110.19,0.64,2.5,0.11,1872.45,0,67.11,!42,DEFAULT_VEHTYPE,0,4987210#4_0,11.89,8.63,167.14,3873.08,2574.45,94
43,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.12,!43,DEFAULT_VEHTYPE,0,645419926#8_0,78.2,8.6,2.73,3786.35,2983.28,94
44,HBEFA3/PC_G_EU4,1514.44,0,0,0.33,0,483.06,0,63.75,!44,DEFAULT_VEHTYPE,0,24926513#9_0,39.33,13.44,221.86,4121.78,2979.48,94
45,HBEFA3/PC_G_EU4,10389.97,145.55,0.92,4.43,0.22,3313.88,0,71.67,!45,DEFAULT_VEHTYPE,0,:7204275494_0_0,6.64,16.82,221.5,3738.79,2972.82,94
46,HBEFA3/PC_G_EU4,3295.98,14.35,0.14,1.16,0.04,1051.27,0,65.16,!46,DEFAULT_VEHTYPE,0,24784499#3_0,30.83,13.78,163.26,3663.33,2940.15,94
47,HBEFA3/PC_G_EU4,7305.02,104.66,0.65,3.08,0.14,2329.94,0,68.63,!47,DEFAULT_VEHTYPE,0,700840146#0_0,24.14,12.61,225.33,3882.6,2724.36,94
49,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,70.73,!49,DEFAULT_VEHTYPE,0,:6574887713_0_0,12.34,25.96,94.25,3036.86,2194,94
5,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,59.49,!5,DEFAULT_VEHTYPE,0,:6579615637_0_0,1.11,10.32,47.68,3424.94,3081.9,94
50,HBEFA3/PC_G_EU4,8963.08,121.28,0.77,3.79,0.18,2858.77,0,70.39,!50,DEFAULT_VEHTYPE,0,24801830#1_0,53.24,15.58,37.98,3313.5,2423.18,94
51,HBEFA3/PC_G_EU4,18251.2,304.85,1.84,7.96,0.43,5821.2,0,77.18,!51,DEFAULT_VEHTYPE,0,24667122#93_1,13.58,24.71,204.69,2924.69,2289.7,94
52,HBEFA3/PC_G_EU4,8896.57,112.61,0.73,3.54,0.19,2837.57,0,72.71,!52,DEFAULT_VEHTYPE,0,:384790766_1_1,5.19,24.83,227.84,2600.79,2624.11,94
53,HBEFA3/PC_G_EU4,18604.15,315.09,1.9,8.1,0.45,5933.78,0,77.4,!53,DEFAULT_VEHTYPE,0,828126964#14_1,50.5,25.6,227.66,2895.1,2886.74,94
54,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,63.14,!54,DEFAULT_VEHTYPE,0,26752039#12_0,13.21,15.83,221.82,4197.48,2629.89,94
56,HBEFA3/PC_G_EU4,5869.81,109.04,0.64,2.5,0.11,1872.2,0,67.08,!56,DEFAULT_VEHTYPE,0,:32537705_0_0,5.1,8.74,276.49,3133.24,1830.45,94
58,HBEFA3/PC_G_EU4,14050.86,220.81,1.35,6.16,0.32,4481.51,0,74.9,!58,DEFAULT_VEHTYPE,0,:7872488933_0_1,4.14,16.85,233.46,3501.78,2772.61,94
59,HBEFA3/PC_G_EU4,6544.02,98.2,0.6,2.75,0.13,2087.23,0,67.72,!59,DEFAULT_VEHTYPE,0,645095537#5_0,2.79,11.41,299.62,2636.49,3439.85,94
60,HBEFA3/PC_G_EU4,6355.05,70.31,0.47,2.57,0.12,2026.95,0,68.06,!60,DEFAULT_VEHTYPE,0,24667244#4_0,88.67,15.03,142.89,2932.27,2554.25,94
61,HBEFA3/PC_G_EU4,3448.67,4.91,0.1,1.17,0.04,1099.97,0,66.61,!61,DEFAULT_VEHTYPE,0,701376130#16_0,36.06,16.23,136.88,2914.76,2947.89,94
62,HBEFA3/PC_G_EU4,11464.47,183.4,1.11,5.02,0.25,3656.59,0,73.26,!62,DEFAULT_VEHTYPE,0,645419926#5_0,8.66,13.64,312.01,3946.83,2805.8,94
64,HBEFA3/PC_G_EU4,15165.28,236.03,1.45,6.58,0.35,4836.95,0,75.26,!64,DEFAULT_VEHTYPE,0,828126964#15_1,21.1,21.04,230.57,2849.45,2847.08,94
65,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.31,!65,DEFAULT_VEHTYPE,0,771970759_0,32.5,4.02,65.22,3566.02,2803.15,94
67,HBEFA3/PC_G_EU4,8099.95,103.37,0.67,3.38,0.16,2583.48,0,69.64,!67,DEFAULT_VEHTYPE,0,:7201338974_1_0,0.53,15.62,222.02,4449.39,2909.86,94
68,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.65,!68,DEFAULT_VEHTYPE,0,24933876#1_0,20.43,13.17,250.06,3937.82,2661.19,94
69,HBEFA3/PC_G_EU4,2370.56,47.67,0.27,0.88,0.03,756.12,0,60.64,!69,DEFAULT_VEHTYPE,0,700148837#10_0,7.69,7.75,56.76,3716.12,2163.36,94
70,HBEFA3/PC_G_EU4,7363.35,122.16,0.73,3.16,0.15,2348.55,0,68.98,!70,DEFAULT_VEHTYPE,0,24934068#2_0,9.87,10.57,191.22,4398.65,2262.06,94
71,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.57,!71,DEFAULT_VEHTYPE,0,-645095538#0_0,100.1,12.58,136.68,3161,3167.65,94
72,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.18,!72,DEFAULT_VEHTYPE,0,24926510_0,49.81,11.99,312.08,4065.41,2999.6,94
73,HBEFA3/PC_G_EU4,11286.22,180.11,1.09,4.93,0.25,3599.74,0,73.07,!73,DEFAULT_VEHTYPE,0,24852990#6_0,36.77,13.58,118.01,2795.83,2322.49,94
74,HBEFA3/PC_G_EU4,2168.9,0,0.01,0.63,0.01,691.79,0,64.33,!74,DEFAULT_VEHTYPE,0,693476037#2_0,13.45,13.69,129.72,2892.49,3154.21,94
75,HBEFA3/PC_G_EU4,15233.9,239.61,1.47,6.67,0.35,4858.84,0,75.5,!75,DEFAULT_VEHTYPE,0,701529973#2_0,25.18,18.87,48.79,2618.32,2600.25,94
76,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.63,!76,DEFAULT_VEHTYPE,0,-24926503#0_0,52.81,7.04,132.83,4205.94,3192.93,94
77,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,53.43,!77,DEFAULT_VEHTYPE,0,:270951625_3_0,6.03,6.71,306.26,3600.69,2456.07,94
79,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,51.42,!79,DEFAULT_VEHTYPE,0,:7201338943_12_0,1.44,5.52,128.42,4330.23,3218.55,94
80,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.53,!80,DEFAULT_VEHTYPE,0,-24933937#0_0,28.9,12.71,48.04,3658.66,3403.11,94
82,HBEFA3/PC_G_EU4,4875.67,105.26,0.59,2.07,0.09,1555.12,0,65.56,!82,DEFAULT_VEHTYPE,0,28518554#0_0,11.22,7.22,222.81,4265.51,3245.05,94
83,HBEFA3/PC_G_EU4,4680.31,111.67,0.62,2,0.09,1492.82,0,65.44,!83,DEFAULT_VEHTYPE,0,702215010#0_0,11.49,6.35,121.77,2355.97,3066.1,94
84,HBEFA3/PC_G_EU4,2085.94,69,0.36,0.8,0.03,665.35,0,58.49,!84,DEFAULT_VEHTYPE,0,700153747#1_0,0.58,5.51,167.77,4146.39,3394.11,94
86,HBEFA3/PC_G_EU4,7564.33,118.52,0.72,3.23,0.15,2412.65,0,69.05,!86,DEFAULT_VEHTYPE,0,24933995_0,43.17,11.49,176.3,3702.82,3363.34,94
88,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,50.6,!88,DEFAULT_VEHTYPE,0,:6602409030_19_0,0.1,3.52,152.9,2736.14,2270.46,94
89,HBEFA3/PC_G_EU4,4865.28,134.39,0.73,2.13,0.1,1551.82,0,67.18,!89,DEFAULT_VEHTYPE,0,24926458#9_0,14.21,4.9,311.91,4150.75,2907.2,94
9,HBEFA3/PC_G_EU4,15670.81,248.74,1.52,6.88,0.36,4998.19,0,75.86,!9,DEFAULT_VEHTYPE,0,:270954663_3_0,13.61,18.8,13.18,4290.61,2207.31,94
90,HBEFA3/PC_G_EU4,4026.91,137.27,0.72,1.77,0.08,1284.43,0,65.85,!90,DEFAULT_VEHTYPE,0,645419917#3_0,10.11,3.47,92.83,3949.86,3416.11,94
92,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!92,DEFAULT_VEHTYPE,0,24926192_0,5.1,0,55.88,3920.21,2207.7,94
1,HBEFA3/PC_G_EU4,2477.02,11.11,0.11,0.82,0.02,790.07,0,63.35,!1,DEFAULT_VEHTYPE,0,25087607#1_0,119.44,11.83,140.42,2892.89,2453.55,95
12,HBEFA3/PC_G_EU4,3496.5,2.76,0.1,0.98,0.05,1115.23,0,71.31,!12,DEFAULT_VEHTYPE,0,701529973#4_0,53.63,25.24,47.75,2712.65,2685.83,95
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,49.55,!13,DEFAULT_VEHTYPE,0,28664939#10_0,84.65,5.44,248.57,3566.3,2377.43,95
15,HBEFA3/PC_G_EU4,15728.25,247.92,1.52,6.87,0.36,5016.51,0,75.69,!15,DEFAULT_VEHTYPE,0,24667122#21_0,14.87,20.3,228.77,3907.22,3146.45,95
18,HBEFA3/PC_G_EU4,2319.04,0,0,0.51,0.01,739.68,0,69.12,!18,DEFAULT_VEHTYPE,0,4987210#1_0,109.62,21.52,167.23,3825.7,2782.41,95
19,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.68,!19,DEFAULT_VEHTYPE,0,:7201339444_0_0,7.77,27.82,48.01,4017.12,3213.33,95
2,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.8,!2,DEFAULT_VEHTYPE,0,4987249#97_0,1050.04,27.24,62.84,5327.07,3927.04,95
20,HBEFA3/PC_G_EU4,2521.33,12.36,0.13,0.41,0.04,804.22,0,73.55,!20,DEFAULT_VEHTYPE,0,:6066663921_1_1,9.12,30.52,227.81,2665.57,2682.79,95
21,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.48,!21,DEFAULT_VEHTYPE,0,24926495_0,110.11,12.58,312.66,3878.17,3053.85,95
23,HBEFA3/PC_G_EU4,12266.26,185.04,1.15,5.11,0.28,3912.32,0,74.32,!23,DEFAULT_VEHTYPE,0,:7872495049_0_1,2.35,25.72,51.94,3128.75,2469.7,95
